000944815;2018/1;0 
100929678;2018/1;0 
000923168;2018/1;0 
000928577;2018/1;0.55 
100006320;2018/1;0.7 
000766755;2018/1;0.35 
000793345;2018/1;0.65 
000666688;2018/1;0 
100901012;2018/1;0 
000809926;2018/1;0 
000861553;2018/1;0 
000881015;2018/1;0.65 
000841935;2018/1;0.55 
000842109;2018/1;0 
000842010;2018/1;0.3 
000861472;2018/1;0.5 
000861537;2018/1;0 
000783005;2018/1;0 
000832910;2018/1;0 
000861790;2018/1;0.75 
000861588;2018/1;0 
000828750;2018/1;0.4 
000833010;2018/1;0.65 
000722740;2018/1;0 
000811335;2018/1;0 
000833401;2018/1;0.6 
000644005;2018/1;0 
000751693;2018/1;0 
000889032;2018/1;0.1 
000921050;2018/1;0.7 
200003675;2018/1;0.75 
200003238;2018/1;0.6 
200003555;2018/1;0.6 
200004004;2018/1;0.65 
200001935;2018/1;0.5 
200000636;2018/1;0.65 
000742961;2018/1;0.6 
200003911;2018/1;0.55 
200003810;2018/1;0.4 
200001969;2018/1;0.6 
200003652;2018/1;0.7 
200004567;2018/1;0.5 
200000628;2018/1;0.35 
200003268;2018/1;0.45 
200002759;2018/1;0.45 
200002447;2018/1;0.2 
200004328;2018/1;0.55 
200001971;2018/1;0.6 
200000599;2018/1;0.4 
000953938;2018/1;0.4 
200002982;2018/1;0.65 
200003077;2018/1;0.6 
200001945;2018/1;0.55 
200003223;2018/1;0.55 
200003084;2018/1;0.65 
200001984;2018/1;0.65 
200003707;2018/1;0.8 
200000593;2018/1;0.35 
200001926;2018/1;0.55 
200004474;2018/1;0.55 
200000588;2018/1;0.3 
200003516;2018/1;0.3 
200001990;2018/1;0.6 
200001966;2018/1;0.6 
200001612;2018/1;0.55 
200001967;2018/1;0.65 
200001932;2018/1;0.5 
200002438;2018/1;0.65 
200000629;2018/1;0.6 
200003101;2018/1;0.5 
200002448;2018/1;0.6 
200003814;2018/1;0.6 
200003575;2018/1;0.65 
200001922;2018/1;0.4 
200002298;2018/1;0.25 
200002441;2018/1;0.2 
200002752;2018/1;0.2 
200001956;2018/1;0.1 
200003081;2018/1;0.1 
100942500;2018/1;0.15 
200000555;2018/1;0.1 
200003998;2018/1;0.2 
200001923;2018/1;0.25 
200001127;2018/1;0.1 
200001948;2018/1;0.2 
200003829;2018/1;0.2 
200002380;2018/1;0.25 
200000624;2018/1;0.2 
200003571;2018/1;0.2 
200002484;2018/1;0.3 
200001965;2018/1;0.25 
200002542;2018/1;0.15 
200003557;2018/1;0.1 
200003910;2018/1;0.2 
200003951;2018/1;0.2 
200001959;2018/1;0.2 
200002980;2018/1;0.1 
200000608;2018/1;0.2 
200000631;2018/1;0.2 
200002976;2018/1;0.2 
200002895;2018/1;0.2 
200002894;2018/1;0.15 
200000622;2018/1;0.05 
200003821;2018/1;0.3 
200002607;2018/1;0.15 
200001921;2018/1;0.3 
200002757;2018/1;0.25 
200002376;2018/1;0.3 
200003085;2018/1;0.25 
200004138;2018/1;0.15 
200003995;2018/1;0.2 
200003568;2018/1;0.1 
200003242;2018/1;0.15 
200003241;2018/1;0.35 
200003482;2018/1;0.55 
200003577;2018/1;0.6 
200002847;2018/1;0.65 
200002437;2018/1;0.55 
200001092;2018/1;0.8 
200001930;2018/1;0.55 
200000625;2018/1;0.4 
200003065;2018/1;0.5 
200003702;2018/1;0.35 
200002059;2018/1;0.55 
200002893;2018/1;0.6 
200001986;2018/1;0.5 
200003813;2018/1;0.15 
200003682;2018/1;0.5 
200004282;2018/1;0.45 
200003230;2018/1;0.8 
200001962;2018/1;0.5 
200003149;2018/1;0.5 
200003567;2018/1;0.55 
200002440;2018/1;0.55 
200001939;2018/1;0.35 
200001954;2018/1;0.75 
200004388;2018/1;0.55 
200003820;2018/1;0.55 
200004140;2018/1;0.6 
200003259;2018/1;0.65 
200003708;2018/1;0.4 
200004134;2018/1;0.35 
200003816;2018/1;0.65 
200003228;2018/1;0.35 
200000603;2018/1;0.5 
200003233;2018/1;0.6 
200002435;2018/1;0.5 
200004133;2018/1;0.55 
200003909;2018/1;0.55 
200003576;2018/1;0.6 
200004104;2018/1;0.6 
200002755;2018/1;0.4 
200004231;2018/1;0.45 
200003246;2018/1;0.5 
100936736;2018/1;0.45 
000894176;2018/1;0.45 
100933968;2018/1;0.55 
200000597;2018/1;0.5 
200001568;2018/1;0.75 
000946982;2018/1;0.55 
200000965;2018/1;0.75 
100945821;2018/1;0.65 
100946034;2018/1;0.5 
200000643;2018/1;0.65 
100934099;2018/1;0.5 
200000968;2018/1;0.7 
200002684;2018/1;0.4 
000818259;2018/1;0.6 
100945765;2018/1;0.5 
000815063;2018/1;0.6 
100942035;2018/1;0.75 
200000959;2018/1;0.7 
100945752;2018/1;0.8 
200002853;2018/1;0.75 
100946328;2018/1;0.7 
200001085;2018/1;0.4 
200000905;2018/1;0.55 
200000655;2018/1;0.7 
100934225;2018/1;0.35 
100941184;2018/1;0.8 
100934393;2018/1;0.6 
200000646;2018/1;0.7 
200000916;2018/1;0.6 
200000921;2018/1;0.6 
100914541;2018/1;0.5 
200000920;2018/1;0.8 
200001547;2018/1;0.75 
200000858;2018/1;0.6 
100946164;2018/1;0.65 
000956120;2018/1;0.55 
200000845;2018/1;0.45 
200003070;2018/1;0.75 
100940256;2018/1;0.7 
200001082;2018/1;0.55 
100940719;2018/1;0.05 
100934439;2018/1;0.7 
100939857;2018/1;0.4 
100942096;2018/1;0.75 
100937390;2018/1;0.6 
100923349;2018/1;0.6 
000935905;2018/1;0.35 
100931664;2018/1;0.75 
100942018;2018/1;0.35 
100944428;2018/1;0.35 
100933964;2018/1;0.45 
000909076;2018/1;0.45 
100927314;2018/1;0.75 
000949230;2018/1;0.4 
100928053;2018/1;0.5 
100936429;2018/1;0.5 
100925770;2018/1;0.45 
100927645;2018/1;0.7 
100924860;2018/1;0.7 
100933985;2018/1;0.75 
100933346;2018/1;0.4 
100933995;2018/1;0.45 
100929720;2018/1;0.45 
100910324;2018/1;0.25 
100936655;2018/1;0.6 
100934009;2018/1;0.45 
100934016;2018/1;0.5 
100933001;2018/1;0.5 
100938276;2018/1;0.65 
100937563;2018/1;0.3 
100933003;2018/1;0.55 
100934040;2018/1;0.7 
000949876;2018/1;0.6 
100931489;2018/1;0.55 
100903289;2018/1;0.35 
100942125;2018/1;0.65 
100912162;2018/1;0.6 
100935222;2018/1;0.4 
100935225;2018/1;0.3 
100935235;2018/1;0.7 
100931730;2018/1;0.6 
100934554;2018/1;0.5 
100942905;2018/1;0.65 
100940811;2018/1;0.65 
100934558;2018/1;0.6 
100937336;2018/1;0.35 
100934559;2018/1;0.4 
100920107;2018/1;0.5 
100942097;2018/1;0.5 
100914173;2018/1;0.55 
100934440;2018/1;0.6 
100938340;2018/1;0.5 
100934454;2018/1;0.45 
100941183;2018/1;0.75 
100942963;2018/1;0.6 
100925751;2018/1;0.55 
100934397;2018/1;0.65 
100931715;2018/1;0.6 
100934400;2018/1;0.55 
100933006;2018/1;0.75 
100927422;2018/1;0.55 
100925026;2018/1;0.5 
100935819;2018/1;0.4 
100909603;2018/1;0.4 
100940711;2018/1;0.55 
100918545;2018/1;0.55 
100903994;2018/1;0.35 
100934518;2018/1;0.7 
100941185;2018/1;0.6 
100934519;2018/1;0.4 
100942391;2018/1;0.2 
000581356;2018/1;0.45 
100936520;2018/1;0.55 
100934523;2018/1;0.5 
000814954;2018/1;0.4 
100941186;2018/1;0.5 
100936293;2018/1;0.55 
100931727;2018/1;0.6 
100927542;2018/1;0.65 
100934565;2018/1;0.55 
100934571;2018/1;0.45 
100926611;2018/1;0.7 
100934591;2018/1;0.55 
100942939;2018/1;0.7 
100911702;2018/1;0.45 
100914801;2018/1;0.75 
100933230;2018/1;0.5 
100919964;2018/1;0.55 
100923488;2018/1;0.4 
100936206;2018/1;0.45 
100941886;2018/1;0.4 
100939127;2018/1;0.5 
100933008;2018/1;0.55 
100942142;2018/1;0.45 
100935285;2018/1;0.6 
100926090;2018/1;0.6 
100942472;2018/1;0.4 
100940712;2018/1;0.15 
100942753;2018/1;0.75 
100942112;2018/1;0.5 
100934615;2018/1;0.5 
100936593;2018/1;0.35 
100940722;2018/1;0.3 
100940853;2018/1;0.5 
200004095;2018/1;0.55 
100914474;2018/1;0.55 
100934191;2018/1;0.5 
100914750;2018/1;0.7 
100934633;2018/1;0.55 
100925237;2018/1;0.6 
100935045;2018/1;0.35 
100936158;2018/1;0.6 
000893510;2018/1;0.65 
100910630;2018/1;0.6 
100911960;2018/1;0.6 
100924825;2018/1;0.5 
100909098;2018/1;0.4 
100934657;2018/1;0.6 
100937588;2018/1;0.45 
100942124;2018/1;0.75 
100914283;2018/1;0.2 
100940960;2018/1;0.45 
100934485;2018/1;0.55 
100936200;2018/1;0.5 
000901318;2018/1;0.6 
100938959;2018/1;0.55 
100940728;2018/1;0.7 
100934687;2018/1;0.6 
100934690;2018/1;0.5 
100939905;2018/1;0.35 
100934700;2018/1;0.7 
100934490;2018/1;0.6 
000893048;2018/1;0.3 
100941316;2018/1;0.55 
100925761;2018/1;0.75 
100934712;2018/1;0.65 
100940731;2018/1;0.5 
100933849;2018/1;0.3 
100906938;2018/1;0.6 
100937586;2018/1;0.4 
100938151;2018/1;0.35 
100933088;2018/1;0.6 
100936314;2018/1;0.5 
100940715;2018/1;0.75 
100926178;2018/1;0.5 
100944622;2018/1;0.55 
100934747;2018/1;0.4 
100934748;2018/1;0.4 
100933803;2018/1;0.4 
100932250;2018/1;0.4 
100934871;2018/1;0.5 
100937461;2018/1;0.3 
100922902;2018/1;0.6 
100939800;2018/1;0.55 
100940717;2018/1;0.5 
100933260;2018/1;0.35 
100936644;2018/1;0.75 
100918158;2018/1;0.4 
000894141;2018/1;0.4 
100914571;2018/1;0.4 
000913626;2018/1;0.4 
100900828;2018/1;0.35 
100913213;2018/1;0.5 
100903786;2018/1;0.6 
000940194;2018/1;0.25 
100909741;2018/1;0.6 
000888575;2018/1;0.2 
100929724;2018/1;0.25 
100903387;2018/1;0.4 
100906825;2018/1;0.6 
200004460;2018/1;0.5 
100925626;2018/1;0.45 
100914057;2018/1;0.25 
100914303;2018/1;0.4 
100931315;2018/1;0.65 
100931050;2018/1;0.5 
100911754;2018/1;0.4 
100931722;2018/1;0.5 
000940151;2018/1;0.65 
100919839;2018/1;0.55 
100926582;2018/1;0.7 
100925070;2018/1;0.2 
100925054;2018/1;0.5 
100910889;2018/1;0.5 
000933813;2018/1;0.15 
000917532;2018/1;0.25 
100921948;2018/1;0.45 
100912720;2018/1;0.15 
100919494;2018/1;0.5 
000946494;2018/1;0.55 
100931484;2018/1;0.2 
000704725;2018/1;0.35 
100912960;2018/1;0.3 
100910855;2018/1;0.45 
100941684;2018/1;0.4 
100902702;2018/1;0.25 
100925801;2018/1;0.3 
100930269;2018/1;0.4 
100918381;2018/1;0.5 
100913312;2018/1;0.45 
100902374;2018/1;0.3 
100917217;2018/1;0.3 
100930508;2018/1;0.45 
100920856;2018/1;0.45 
100914314;2018/1;0.4 
000867730;2018/1;0.55 
100903076;2018/1;0.4 
100903490;2018/1;0.35 
100916061;2018/1;0.25 
100909346;2018/1;0.2 
100913204;2018/1;0.4 
100909878;2018/1;0.45 
100921258;2018/1;0.35 
100913198;2018/1;0.4 
100903982;2018/1;0.45 
100906934;2018/1;0.35 
100909072;2018/1;0.3 
000946850;2018/1;0.25 
100908794;2018/1;0.3 
000922420;2018/1;0.4 
100914961;2018/1;0.4 
000946621;2018/1;0.35 
100929888;2018/1;0.45 
000938289;2018/1;0.3 
100909268;2018/1;0.5 
100931297;2018/1;0.3 
100931485;2018/1;0.5 
100914316;2018/1;0.35 
100931418;2018/1;0.35 
000955663;2018/1;0.45 
000857041;2018/1;0.25 
200000848;2018/1;0.4 
100915012;2018/1;0.6 
100926403;2018/1;0.5 
000863734;2018/1;0.25 
100908839;2018/1;0.5 
000908207;2018/1;0.35 
100911570;2018/1;0.5 
100913706;2018/1;0.4 
100918348;2018/1;0.45 
000947903;2018/1;0.25 
100920019;2018/1;0.55 
100914561;2018/1;0.55 
100912300;2018/1;0.4 
100910242;2018/1;0.45 
000937770;2018/1;0.3 
100914675;2018/1;0.5 
100911829;2018/1;0.4 
100919921;2018/1;0.45 
100912821;2018/1;0.35 
100910849;2018/1;0.4 
100936236;2018/1;0.55 
100905551;2018/1;0.35 
000814822;2018/1;0.4 
100905401;2018/1;0.4 
100911550;2018/1;0.4 
000947237;2018/1;0.5 
100909638;2018/1;0.5 
100918543;2018/1;0.5 
000946796;2018/1;0.65 
000946990;2018/1;0.35 
100912020;2018/1;0.4 
100911186;2018/1;0.2 
000912875;2018/1;0.3 
000888010;2018/1;0.25 
100905470;2018/1;0.55 
100905462;2018/1;0.45 
100914243;2018/1;0.3 
100921429;2018/1;0.5 
100903014;2018/1;0.3 
100911831;2018/1;0.35 
000925071;2018/1;0.25 
000931551;2018/1;0.3 
100931356;2018/1;0.35 
100903488;2018/1;0.45 
100911706;2018/1;0.4 
000947466;2018/1;0.5 
000947105;2018/1;0.3 
100913354;2018/1;0.45 
000922501;2018/1;0.55 
100909518;2018/1;0.65 
100911704;2018/1;0.25 
100902663;2018/1;0.3 
100909482;2018/1;0.3 
100916048;2018/1;0.35 
000947130;2018/1;0.6 
100911901;2018/1;0.65 
100910702;2018/1;0.4 
000813206;2018/1;0.35 
100917730;2018/1;0.6 
000947113;2018/1;0.3 
000940178;2018/1;0.65 
100917690;2018/1;0.3 
100931568;2018/1;0.3 
000913731;2018/1;0.25 
100913496;2018/1;0.3 
100911179;2018/1;0.2 
100938485;2018/1;0.55 
100909589;2018/1;0.55 
000814237;2018/1;0.45 
000946680;2018/1;0.2 
100921960;2018/1;0.4 
000946753;2018/1;0.4 
100913558;2018/1;0.25 
100905558;2018/1;0.2 
100905935;2018/1;0.4 
100911037;2018/1;0.5 
100903268;2018/1;0.3 
100913084;2018/1;0.65 
000913812;2018/1;0.3 
100940612;2018/1;0.15 
100909170;2018/1;0.65 
100907875;2018/1;0.2 
100910408;2018/1;0.35 
100907074;2018/1;0.25 
100909577;2018/1;0.4 
100909100;2018/1;0.5 
000889881;2018/1;0.5 
100911225;2018/1;0.4 
100911880;2018/1;0.4 
100911367;2018/1;0.4 
100930995;2018/1;0.5 
100940277;2018/1;0.45 
100914093;2018/1;0.35 
100913033;2018/1;0.35 
100911578;2018/1;0.35 
100912616;2018/1;0.35 
100911968;2018/1;0.5 
100906199;2018/1;0.3 
100914269;2018/1;0.35 
100914813;2018/1;0.45 
100938516;2018/1;0.25 
100908836;2018/1;0.3 
000893358;2018/1;0.25 
100903457;2018/1;0.45 
000946940;2018/1;0.25 
100911073;2018/1;0.3 
100910584;2018/1;0.25 
100930928;2018/1;0.6 
000914541;2018/1;0.25 
000947350;2018/1;0.4 
100924297;2018/1;0.5 
100910981;2018/1;0.5 
100916628;2018/1;0.5 
000913405;2018/1;0.55 
000950335;2018/1;0.7 
000937665;2018/1;0.75 
100918185;2018/1;0.55 
000937711;2018/1;0.4 
000845507;2018/1;0.6 
000933619;2018/1;0.3 
100915853;2018/1;0.55 
000949710;2018/1;0.65 
000955868;2018/1;0.55 
000953156;2018/1;0.65 
000937690;2018/1;0.6 
000937762;2018/1;0.5 
100941299;2018/1;0.6 
000937649;2018/1;0.5 
000923591;2018/1;0.3 
000913790;2018/1;0.8 
000914525;2018/1;0.4 
000893927;2018/1;0.45 
000955850;2018/1;0.7 
000955086;2018/1;0.8 
000946966;2018/1;0.35 
000947040;2018/1;0.75 
000909599;2018/1;0.4 
000946478;2018/1;0.25 
100930989;2018/1;0.5 
000925977;2018/1;0.3 
000913529;2018/1;0.45 
000937630;2018/1;0.65 
000868035;2018/1;0.5 
000952931;2018/1;0.75 
000914193;2018/1;0.45 
000955035;2018/1;0.45 
000949680;2018/1;0.6 
000930865;2018/1;0.55 
000948012;2018/1;0.6 
000893609;2018/1;0.5 
000937673;2018/1;0.6 
000946656;2018/1;0.65 
100910235;2018/1;0.4 
000950815;2018/1;0.6 
000934399;2018/1;0.55 
000890758;2018/1;0.45 
000949736;2018/1;0.6 
000887994;2018/1;0.6 
000892866;2018/1;0.35 
000909467;2018/1;0.5 
000947008;2018/1;0.5 
100940242;2018/1;0.4 
000937754;2018/1;0.55 
000950386;2018/1;0.65 
000955132;2018/1;0.65 
000893765;2018/1;0.4 
000947164;2018/1;0.4 
000947083;2018/1;0.45 
000889261;2018/1;0.75 
000904236;2018/1;0.3 
000955060;2018/1;0.6 
000955078;2018/1;0.5 
000953989;2018/1;0.5 
000847607;2018/1;0.15 
000953083;2018/1;0.45 
000947156;2018/1;0.45 
000955175;2018/1;0.45 
000773999;2018/1;0.55 
000938262;2018/1;0.55 
000937592;2018/1;0.3 
000955043;2018/1;0.55 
000922226;2018/1;0.45 
000920797;2018/1;0.45 
000947970;2018/1;0.45 
000953326;2018/1;0.55 
000946800;2018/1;0.55 
000893501;2018/1;0.55 
000937118;2018/1;0.55 
000920894;2018/1;0.6 
000913006;2018/1;0.6 
000953954;2018/1;0.6 
000937886;2018/1;0.55 
000848409;2018/1;0.4 
000955027;2018/1;0.4 
000953873;2018/1;0.6 
000848000;2018/1;0.3 
000892963;2018/1;0.5 
000912794;2018/1;0.75 
000909173;2018/1;0.5 
000950882;2018/1;0.5 
000948195;2018/1;0.45 
000711721;2018/1;0.55 
000947199;2018/1;0.65 
000909084;2018/1;0.65 
000947032;2018/1;0.55 
000950262;2018/1;0.5 
000882232;2018/1;0.4 
000846350;2018/1;0.6 
000946648;2018/1;0.5 
000937797;2018/1;0.35 
000913278;2018/1;0.5 
000954934;2018/1;0.65 
100931483;2018/1;0.55 
000906042;2018/1;0.2 
000955019;2018/1;0.6 
000937738;2018/1;0.35 
000947326;2018/1;0.7 
000946664;2018/1;0.65 
000886696;2018/1;0.35 
000937681;2018/1;0.45 
100941587;2018/1;0.45 
000848450;2018/1;0.5 
000913162;2018/1;0.45 
000804657;2018/1;0.35 
000735558;2018/1;0.25 
000913073;2018/1;0.45 
000913863;2018/1;0.4 
000768936;2018/1;0.3 
000937134;2018/1;0.4 
000930873;2018/1;0.6 
000892890;2018/1;0.35 
000930881;2018/1;0.7 
000909718;2018/1;0.25 
000815020;2018/1;0.45 
000912964;2018/1;0.4 
000931080;2018/1;0.6 
000913880;2018/1;0.5 
000920827;2018/1;0.45 
000866075;2018/1;0.4 
000930911;2018/1;0.25 
100930042;2018/1;0.55 
000912913;2018/1;0.6 
000913170;2018/1;0.35 
000894206;2018/1;0.6 
000931519;2018/1;0.45 
000909920;2018/1;0.6 
000909521;2018/1;0.6 
000922358;2018/1;0.45 
000920703;2018/1;0.35 
100915824;2018/1;0.35 
000887510;2018/1;0.35 
000913359;2018/1;0.35 
000922587;2018/1;0.35 
000864374;2018/1;0.6 
000909297;2018/1;0.55 
000923508;2018/1;0.6 
000829471;2018/1;0.15 
000913910;2018/1;0.55 
000912905;2018/1;0.55 
000921017;2018/1;0.25 
098080563;2018/1;0.25 
000754048;2018/1;0.65 
000913090;2018/1;0.6 
100917383;2018/1;0.5 
000913057;2018/1;0.45 
000913472;2018/1;0.5 
000925969;2018/1;0.4 
000886378;2018/1;0.4 
000920932;2018/1;0.55 
000893692;2018/1;0.45 
000857645;2018/1;0.2 
000955892;2018/1;0.3 
000913820;2018/1;0.3 
000949868;2018/1;0.55 
000922412;2018/1;0.3 
000890685;2018/1;0.3 
000936138;2018/1;0.55 
000931110;2018/1;0.35 
000921041;2018/1;0.55 
000913227;2018/1;0.6 
000895121;2018/1;0.5 
000922439;2018/1;0.4 
000905780;2018/1;0.45 
000774049;2018/1;0.5 
000909459;2018/1;0.45 
000913502;2018/1;0.5 
000934615;2018/1;0.75 
000906689;2018/1;0.35 
000913367;2018/1;0.35 
000893331;2018/1;0.4 
000922498;2018/1;0.25 
000898473;2018/1;0.3 
000913260;2018/1;0.4 
000849820;2018/1;0.25 
000864161;2018/1;0.4 
000893137;2018/1;0.2 
000950068;2018/1;0.55 
100916844;2018/1;0.45 
000932914;2018/1;0.5 
000932965;2018/1;0.5 
000922382;2018/1;0.35 
000909351;2018/1;0.45 
000909130;2018/1;0.6 
000909580;2018/1;0.2 
000937150;2018/1;0.35 
000845922;2018/1;0.15 
000934844;2018/1;0.45 
000913286;2018/1;0.6 
000920908;2018/1;0.5 
000921777;2018/1;0.65 
000863343;2018/1;0.35 
000908789;2018/1;0.45 
000909483;2018/1;0.75 
000921114;2018/1;0.5 
000762172;2018/1;0.55 
000906484;2018/1;0.3 
000936359;2018/1;0.5 
000920886;2018/1;0.4 
000834807;2018/1;0.45 
000785393;2018/1;0.5 
000912662;2018/1;0.7 
000936693;2018/1;0.35 
000926108;2018/1;0.8 
000930946;2018/1;0.55 
000930903;2018/1;0.65 
000734349;2018/1;0.35 
000921823;2018/1;0.4 
000931357;2018/1;0.45 
000920851;2018/1;0.5 
000936561;2018/1;0.5 
000893960;2018/1;0.4 
000913510;2018/1;0.35 
000936332;2018/1;0.6 
000925942;2018/1;0.35 
000913898;2018/1;0.6 
000804738;2018/1;0.15 
000909203;2018/1;0.45 
100938758;2018/1;0.45 
000836508;2018/1;0.15 
000893528;2018/1;0.4 
000865354;2018/1;0.4 
000890774;2018/1;0.6 
000913901;2018/1;0.4 
000887757;2018/1;0.4 
000906174;2018/1;0.25 
000895547;2018/1;0.5 
000913758;2018/1;0.6 
000849472;2018/1;0.4 
000907030;2018/1;0.45 
000894109;2018/1;0.3 
000847372;2018/1;0.4 
000905747;2018/1;0.35 
000888567;2018/1;0.15 
000912930;2018/1;0.7 
000913570;2018/1;0.5 
000894907;2018/1;0.3 
000799297;2018/1;0.25 
000893110;2018/1;0.45 
000893625;2018/1;0.5 
000931756;2018/1;0.4 
000922510;2018/1;0.3 
000931047;2018/1;0.55 
000903612;2018/1;0.25 
000894150;2018/1;0.65 
000814296;2018/1;0.25 
000814008;2018/1;0.25 
000845892;2018/1;0.2 
000936804;2018/1;0.25 
000894125;2018/1;0.45 
000892793;2018/1;0.3 
000922331;2018/1;0.65 
000921840;2018/1;0.3 
000921335;2018/1;0.6 
000935166;2018/1;0.65 
000909432;2018/1;0.45 
000936286;2018/1;0.45 
000935204;2018/1;0.5 
000903663;2018/1;0.2 
000890871;2018/1;0.3 
000913464;2018/1;0.45 
000930822;2018/1;0.55 
000934968;2018/1;0.4 
000914363;2018/1;0.5 
000931330;2018/1;0.65 
000846341;2018/1;0.35 
000913677;2018/1;0.65 
000893684;2018/1;0.45 
000894222;2018/1;0.25 
000932981;2018/1;0.35 
000798150;2018/1;0.4 
000913804;2018/1;0.2 
000883999;2018/1;0.4 
000909149;2018/1;0.65 
000913243;2018/1;0.7 
000921033;2018/1;0.55 
000903191;2018/1;0.3 
000857505;2018/1;0.4 
000889997;2018/1;0.9 
000865540;2018/1;0.55 
000908240;2018/1;0.6 
000867144;2018/1;0.65 
000893803;2018/1;0.45 
000893480;2018/1;0.6 
000932973;2018/1;0.6 
000892998;2018/1;0.6 
000906018;2018/1;0.5 
000882526;2018/1;0.55 
000845957;2018/1;0.7 
000896586;2018/1;0.6 
000893153;2018/1;0.7 
000903205;2018/1;0.65 
000890863;2018/1;0.4 
000921882;2018/1;0.65 
000883280;2018/1;0.65 
000893730;2018/1;0.55 
000953172;2018/1;0.5 
000881996;2018/1;0.4 
000815420;2018/1;0.65 
000847356;2018/1;0.4 
000953202;2018/1;0.75 
000867640;2018/1;0.65 
000890910;2018/1;0.4 
000867659;2018/1;0.55 
000906093;2018/1;0.4 
000896780;2018/1;0.7 
000907022;2018/1;0.45 
000610135;2018/1;0.5 
000814504;2018/1;0.55 
000732745;2018/1;0.6 
000846198;2018/1;0.45 
000813818;2018/1;0.4 
000846490;2018/1;0.45 
000891185;2018/1;0.75 
000938050;2018/1;0.65 
100917187;2018/1;0.7 
000882054;2018/1;0.65 
000905178;2018/1;0.75 
000908177;2018/1;0.6 
000847453;2018/1;0.3 
000895059;2018/1;0.5 
000856304;2018/1;0.85 
000798860;2018/1;0.5 
000845701;2018/1;0.55 
000888362;2018/1;0.2 
000735205;2018/1;0.3 
000893587;2018/1;0.6 
000863750;2018/1;0.45 
000848018;2018/1;0.55 
000896365;2018/1;0.75 
000882755;2018/1;0.4 
000891401;2018/1;0.6 
100918072;2018/1;0.6 
000881864;2018/1;0.6 
000804690;2018/1;0.2 
000846880;2018/1;0.4 
000846074;2018/1;0.45 
000847011;2018/1;0.35 
000906441;2018/1;0.3 
000889091;2018/1;0.45 
000933040;2018/1;0.4 
000829501;2018/1;0.35 
000881945;2018/1;0.7 
000906387;2018/1;0.4 
000897337;2018/1;0.65 
000847437;2018/1;0.25 
000893897;2018/1;0.6 
000892831;2018/1;0.7 
000799190;2018/1;0.55 
000922790;2018/1;0.45 
000905534;2018/1;0.7 
000935093;2018/1;0.5 
000893021;2018/1;0.6 
000660930;2018/1;0.6 
000813060;2018/1;0.6 
000865605;2018/1;0.55 
000893013;2018/1;0.65 
000898830;2018/1;0.4 
000847780;2018/1;0.65 
000840769;2018/1;0.55 
000883832;2018/1;0.4 
